author,is_other,is_uk,is_us,nationality,reviews,uklist,uslists,salesevidence,raw_num_vols,midcareer,num_vols,logvols,logsales,noisyprior,ratio,posterior,percentile,prestige
"Conybeare, William John",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1856.0,1.01,0.6981347220709843,0.0,1.3236416886089843,0.658528203288052,0.09765210813892329,0.08682634730538923,0.5005946099199999
"Yale, Catharine Brooks",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1856.0,1.01,0.6981347220709843,0.0,0.20610793523910229,0.10254126131298623,0.09765210813892329,0.08682634730538923,0.6330089051569999
"Hoffman, Mary J",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1863.0,1.0,0.6931471805599453,0.0,0.9779167770308768,0.4889583885154384,0.097268517843396,0.07808564231738035,0.255534864222
"Ferrer, Max",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1859.0,0.98,0.6830968447064438,0.0,0.49367607130824476,0.24933134914557817,0.09649891753395112,0.0807799442896936,0.5654903740389999
"Bergman, Hjalmar",1.0,0.0,0.0,sw,0.0,0.0,0.0,0.0,1.0,1919.0,0.98,0.6830968447064438,0.0,0.4444466844286878,0.2244680224387312,0.09649891753395112,0.05454545454545454,0.676426290428
"Ritner, W. D",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1865.0,0.97,0.6780335427498971,0.0,0.2827556102650805,0.14353076663202055,0.0961129023695348,0.07710843373493977,0.203019257109
"Couperthwaite, S. L",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1865.0,0.97,0.6780335427498971,0.0,0.746309993890618,0.37883756035056754,0.0961129023695348,0.07710843373493977,0.35033817331100003
"Merritt, Henry",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1866.0,0.96,0.6729444732424258,0.0,0.08288069866545152,0.042286070747679344,0.09572607374649937,0.07159904534606205,0.40030965113000005
"McLeod, Isabella",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1866.0,0.96,0.6729444732424258,0.0,0.3077797562678805,0.15703048789177576,0.09572607374649937,0.07159904534606205,0.39848768640199994
"Smith, William",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1857.0,0.94,0.6626879730752367,0.0,0.9242612970907305,0.47642334901584044,0.09494996570102879,0.06432748538011696,0.858626816935
"Oppenheim, E Phillips",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1917.0,0.93,0.6575200029167942,0.0,1.207499574255042,0.6256474478005398,0.09456068103866118,0.05434782608695652,0.21821575103399998
"Gorell, Ronald Gorell Barnes",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1917.0,0.93,0.6575200029167942,0.0,0.539240998380603,0.27939948102621914,0.09456068103866118,0.05434782608695652,0.372268884664
"Sikes, Wirt",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1869.0,0.9,0.6418538861723947,0.0,0.2855082042534936,0.15026747592289139,0.0933878728148083,0.06787330316742081,0.591083799099
"Taylor, Winifred",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1870.0,0.9,0.6418538861723947,0.0,0.48227376657843274,0.25382829819917513,0.0933878728148083,0.06711409395973154,0.324784054523
"Bradford, O. K",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1870.0,0.9,0.6418538861723947,0.0,0.31017087962216183,0.1632478313800852,0.0933878728148083,0.06711409395973154,0.17368809415800002
"Swift, John Franklin",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,1.0,1870.0,0.9,0.6418538861723947,0.0,0.3073116204293811,0.1617429581207269,0.0933878728148083,0.06711409395973154,0.393977155437
"Weitzel, Sophie Winthrop",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1871.0,0.89,0.6365768290715511,0.0,0.1516586179387585,0.08024265499405211,0.09299527646156851,0.05603448275862069,0.582962152177
"Harbert, Lizzie Boynton",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1871.0,0.89,0.6365768290715511,0.0,0.4695633473352499,0.24844621552129623,0.09299527646156851,0.05603448275862069,0.33334787570999996
"Edwards, C. R",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1871.0,0.89,0.6365768290715511,0.0,0.47431394587271614,0.2509597597210138,0.09299527646156851,0.05603448275862069,0.534907050014
"McLain, Mary Webster",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1871.0,0.89,0.6365768290715511,0.0,0.4908526526533064,0.2597103982292626,0.09299527646156851,0.05603448275862069,0.38798208325800004
"Hartman, Lee Foster",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1914.0,0.88,0.6312717768418578,0.0,0.12103020406060631,0.06437776811734379,0.0926018455069226,0.055350553505535055,0.150701761731
"Paull, M. A",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1872.0,0.85,0.6151856390902335,0.0,0.16041338027140514,0.08670993528184061,0.09141651802841202,0.04883227176220807,0.328324881211
"Flagg, W. J",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,1.0,1872.0,0.85,0.6151856390902335,0.0,0.19248582310005155,0.10404639086489273,0.09141651802841202,0.04883227176220807,0.385529220858
"Alexander, Mirian",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1912.0,0.84,0.6097655716208942,0.0,0.07691145976838847,0.0417997063958633,0.091019721603035,0.059149722735674676,0.37581631838299995
"Whittlesey, Elsie Leigh",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1873.0,0.84,0.6097655716208942,0.0,0.7843485886808212,0.4262764068917507,0.091019721603035,0.04583333333333333,0.35631486412600005
"Walsingham, Charlotte",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1875.0,0.81,0.5933268452777344,0.0,0.4773700411150795,0.26374035420722625,0.0898242321394864,0.04339250493096647,0.215769187884
"Alexander, M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1881.0,0.8,0.5877866649021191,0.0,0.004343908085863225,0.002413282269924014,0.08942402636853315,0.05947955390334572,0.0679373323568
"Glascock, Mary W",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1882.0,0.79,0.5822156198526637,0.0,0.2954608564604077,0.165061930983468,0.08902296131533523,0.05783582089552239,0.09188022554269999
"Travis, Elma A",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1908.0,0.79,0.5822156198526637,0.0,0.2720274266851076,0.151970629433021,0.08902296131533523,0.0583804143126177,0.463472930547
"Powell, Ella M",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1889.0,0.78,0.5766133643039938,0.0,0.22941457492323974,0.12888459265350546,0.08862103417710973,0.05871559633027523,0.196538139125
"Currier, Emma C",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1880.0,0.78,0.5766133643039938,0.0,0.804193298265738,0.45179398778974045,0.08862103417710973,0.05628517823639775,0.132432446068
"Mayo, Isabella (Fyvie)",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1880.0,0.78,0.5766133643039938,0.0,0.27845995821854125,0.15643817877446137,0.08862103417710973,0.05628517823639775,0.521974307659
"Spencer, Lillian",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1885.0,0.78,0.5766133643039938,0.0,0.3889700224271332,0.2185224845096254,0.08862103417710973,0.05871559633027523,0.334510305164
"Andrews, Anabel (Follanbee)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1888.0,0.77,0.5709795465857378,0.0,0.32514229812437667,0.18369621362959135,0.08821824213873226,0.052336448598130844,0.17567742127099997
"Dalziel, James",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1907.0,0.77,0.5709795465857378,0.0,0.10700609880324265,0.06045542305267946,0.08821824213873226,0.055133079847908745,0.533173406751
"Perelaer, Michael Theophile Hubert",1.0,0.0,0.0,dutch,0.0,0.0,0.0,0.0,1.0,1888.0,0.77,0.5709795465857378,0.0,0.24427904088150765,0.1380107575601738,0.08821824213873226,0.052336448598130844,0.310931624318
"[Sprague, Mary Aplin]",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,1.0,1879.0,0.77,0.5709795465857378,0.0,1.055857641156063,0.5965297407661373,0.08821824213873226,0.04655493482309125,0.762403824664
"O'Reilly, Bernard",0.0,1.0,0.0,ir,0.0,0.0,0.0,0.0,1.0,1879.0,0.77,0.5709795465857378,0.0,0.8459981529655037,0.477965058172601,0.08821824213873226,0.04655493482309125,0.0738827188644
"Linthicum, Richard",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1892.0,0.74,0.5538851132264376,0.0,1.1007568712926254,0.6326188915474859,0.08700464828489318,0.044061302681992334,0.273302629613
"Owen, Rye",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1903.0,0.73,0.5481214085096876,0.0,1.0634675050504008,0.6147211011852027,0.08659836824544125,0.042435424354243544,0.543334209011
"MacGregor, Hector",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1903.0,0.73,0.5481214085096876,0.0,0.4717346851841795,0.27267900877698237,0.08659836824544125,0.042435424354243544,0.365293013073
"Roseboro', Viola",1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1903.0,0.73,0.5481214085096876,0.0,0.38167432778709953,0.2206209987208668,0.08659836824544125,0.042435424354243544,0.669579786513
"Grimm, George",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1904.0,0.72,0.5423242908253617,0.0,0.8209456114957986,0.47729396017197595,0.08619120904268633,0.03888888888888889,0.09624989334650001
"Poole, Mary Belle",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1896.0,0.71,0.5364933705145685,0.0,0.2292435232469305,0.1340605399104857,0.08578316778600158,0.03571428571428571,0.23287638748599998
"Garnett, Olive",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1900.0,0.71,0.5364933705145685,0.0,0.9998160364884694,0.5846877406365318,0.08578316778600158,0.03619047619047619,0.6151329663239999
"Ingram, J. Forsyth",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1893.0,0.71,0.5364933705145685,0.0,0.39215373884902543,0.22932967184153535,0.08578316778600158,0.032196969696969696,0.222777058103
"Porter, Charlotte Endymion",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,1.0,1897.0,0.71,0.5364933705145685,0.0,0.2594521242367821,0.15172638844256264,0.08578316778600158,0.03359683794466403,0.573320780211
"Overstolz, Marie Emelie von",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1902.0,0.7,0.5306282510621704,0.0,0.05500244087838815,0.032354376987287145,0.08537424157192776,0.028142589118198873,0.105995479496
"King, Maude Egerton Hine",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,1.0,1902.0,0.7,0.5306282510621704,0.0,0.6502436938989388,0.38249629052878753,0.08537424157192776,0.028142589118198873,0.6340127878440001
"Montagu, Lily H",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,1.0,1902.0,0.7,0.5306282510621704,0.0,0.0414945109954377,0.02440853587966924,0.08537424157192776,0.028142589118198873,0.45072110491000006
"Morehead, George",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1902.0,0.7,0.5306282510621704,0.0,0.35562844889707357,0.20919320523357268,0.08537424157192776,0.028142589118198873,0.142501354242
"Rex, Beach",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.33272331045427717,0.33272331045427717,0.05436189942204404,0.02071563088512241,0.21701844843600002
Elinor Mordaunt,0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,0.0,1928.0,0.0,0.0,0.0,0.537740046338014,0.537740046338014,0.05436189942204404,0.021231422505307854,0.8474823849609999
"Rives, Hallie",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,0.0,1907.0,0.0,0.0,0.0,0.8235930544639248,0.8235930544639248,0.05436189942204404,0.022813688212927757,0.62551582882
William McFee,0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,0.0,1922.0,0.0,0.0,0.0,0.0861976294058382,0.0861976294058382,0.05436189942204404,0.023423423423423424,0.674871348637
anonymous3,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1872.0,0.0,0.0,0.0,0.35980368187368433,0.35980368187368433,0.05436189942204404,0.010615711252653927,0.484199798004
anonymous6,0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,0.0,1902.0,0.0,0.0,0.0,0.13734650383921346,0.13734650383921346,0.05436189942204404,0.020637898686679174,0.338013904366
anonymous5,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,0.3685088641583479,0.3685088641583479,0.05436189942204404,0.019342359767891684,0.49476126312799995
anonymous4,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,0.317186506321548,0.317186506321548,0.05436189942204404,0.016216216216216217,0.6781992063719999
anonymous2,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,0.0,0.23468442568093267,0.23468442568093267,0.05436189942204404,0.01240694789081886,0.698152962251
anonymous1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1861.0,0.0,0.0,0.0,0.6004604458534694,0.6004604458534694,0.05436189942204404,0.013262599469496022,0.417351980216
"Howard, Robert E",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,0.0,1935.0,0.0,0.0,0.0,0.20737537506544185,0.20737537506544185,0.05436189942204404,0.019417475728155338,0.0736049043985
anonymous0,0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0,0.5755417689552665,0.5755417689552665,0.05436189942204404,0.013477088948787063,0.409478364024
O. Douglas,0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.27318253191175684,0.27318253191175684,0.05436189942204404,0.021897810218978103,0.718827587339
anonymous7,0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,0.0,1911.0,0.0,0.0,0.0,0.4357843669441421,0.4357843669441421,0.05436189942204404,0.022263450834879406,0.471234087604
